customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
8015-IHCGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2332-TODQS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8008-OTEZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2773-OVBPK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5999-LCXAO,No,No phone service,DSL,Yes,No,No,No,No,No
5206-XZZQI,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
4803-LBYPN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5759-RCVCB,No,No phone service,DSL,No,No,No,No,Yes,No
6372-RFVNS,Yes,No,Fiber optic,No,No,No,No,Yes,No
2139-FQHLM,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No
8261-GWDBQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1093-YSWCA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8938-UMKPI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0991-BRRFB,Yes,No,DSL,Yes,No,No,No,No,No
3882-IYOIJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8749-TZYEC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1755-FZQEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3115-JPJDD,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
5600-KTXFM,Yes,No,Fiber optic,No,No,No,No,No,No
3871-IKPYH,Yes,No,Fiber optic,No,No,No,No,No,No
6319-IEJWJ,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
9025-AOMKI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6339-TBELP,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
7964-YESJC,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
6173-GOLSU,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5275-SQEIZ,Yes,No,Fiber optic,No,No,No,No,No,Yes
7716-YTYHG,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9938-ZREHM,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
7950-XWOVN,No,No phone service,DSL,No,Yes,Yes,No,No,No
4390-KYULV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4647-MUZON,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
9702-AIUJO,Yes,No,DSL,No,No,No,No,No,No
8849-PRIQJ,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8851-RAGOV,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
1304-NECVQ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5396-IZEPB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1729-VLAZJ,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
8285-ABVLB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0701-TJSEF,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
5712-VBOXD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6629-LADHQ,Yes,No,DSL,Yes,No,No,No,No,No
8945-GRKHX,Yes,No,Fiber optic,No,No,No,No,No,Yes
1559-DTODC,No,No phone service,DSL,No,No,No,No,No,No
4797-MIWUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6959-UWKHF,Yes,No,DSL,No,No,No,No,No,No
8720-RQSBJ,Yes,No,DSL,No,No,No,No,No,No
4537-CIBHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3815-SLMEF,No,No phone service,DSL,Yes,No,No,Yes,No,No
5154-VEKBL,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
4324-AHJKS,Yes,No,DSL,Yes,No,Yes,No,No,No
4355-CVPVS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
4495-LHSSK,Yes,Yes,DSL,Yes,No,No,No,No,No
5655-JSMZM,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5915-ANOEI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
9861-PDSZP,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4505-EXZHB,Yes,No,Fiber optic,No,No,Yes,No,No,No
7225-CBZPL,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6704-UTUKK,No,No phone service,DSL,No,No,No,No,Yes,Yes
4587-VVTOX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2019-HDCZY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4652-NNHNY,Yes,Yes,Fiber optic,No,No,No,No,No,No
8788-DOXSU,Yes,No,DSL,No,No,Yes,No,No,Yes
7404-JLKQG,Yes,No,DSL,No,No,Yes,No,Yes,No
7421-ZLUPA,No,No phone service,DSL,No,Yes,No,No,No,No
8972-HJWNV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3274-NSDWE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2632-IVXVF,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3692-JHONH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8915-NNTRC,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5914-GXMDA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7463-IFMQU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2920-RNCEZ,Yes,No,Fiber optic,No,No,No,No,No,No
2541-YGPKE,Yes,No,DSL,Yes,No,No,Yes,No,Yes
8515-OCTJS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5382-TEMLV,Yes,No,DSL,Yes,No,No,No,No,No
3441-CGZJH,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
9592-ERDKV,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
2860-RANUS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5261-QSHQM,No,No phone service,DSL,No,No,No,No,No,No
4778-IZARL,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0432-CAJZV,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
7008-LZVOZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8868-WOZGU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1200-TUZHR,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9365-CSLBQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1334-FJSVR,No,No phone service,DSL,No,No,No,No,No,No
5884-FBCTL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7130-CTCUS,Yes,No,DSL,Yes,Yes,No,No,No,No
6242-FEGFD,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
7625-XCQRH,Yes,Yes,Fiber optic,No,No,No,No,No,No
6194-HBGQN,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
7634-WSWDB,No,No phone service,DSL,Yes,No,No,No,No,Yes
6986-IXNDM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
1731-TVIUK,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
2987-BJXIK,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
9769-TSBZE,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
0406-BPDVR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0618-XWMSS,Yes,No,Fiber optic,Yes,No,No,No,No,No
1395-WSWXR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6023-GSSXW,Yes,No,DSL,No,Yes,No,No,No,Yes
6752-APNJL,Yes,No,DSL,Yes,Yes,No,No,No,No
5276-KQWHG,Yes,No,Fiber optic,No,No,No,No,No,No
0420-HLGXF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
7446-KQISO,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9823-EALYC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
0582-AVCLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5803-NQJZO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2565-JSLRY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2607-DHDAK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1073-XXCZD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0743-HRVFF,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
4006-HKYHO,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3727-JEZTU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8143-ETQTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6689-KXGBO,Yes,No,DSL,No,Yes,No,No,No,No
9667-TKTVZ,Yes,Yes,DSL,No,No,No,Yes,No,No
3657-COGMW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8570-KLJYJ,Yes,Yes,DSL,Yes,No,No,No,No,No
7754-IXRMC,Yes,No,DSL,No,No,No,No,No,No
9473-CBZOP,Yes,Yes,DSL,Yes,No,Yes,No,No,No
2969-WGHQO,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
6615-NGGZJ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4334-HOWRP,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4255-DDUOU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5863-OOKCL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1686-STUHN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1329-VHWNP,No,No phone service,DSL,No,No,No,No,No,No
2984-MIIZL,Yes,No,Fiber optic,No,No,Yes,No,No,No
0266-GMEAO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5590-YRFJT,No,No phone service,DSL,No,No,No,No,No,No
5574-NXZIU,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0019-GFNTW,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
4256-ZWTZI,Yes,No,DSL,No,No,No,Yes,No,No
8309-PPCED,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4098-NAUKP,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
5196-WPYOW,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4608-LCIMN,Yes,No,DSL,No,No,No,No,No,No
1485-YDHMM,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
4054-CUMIA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0603-TPMIB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2525-GVKQU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8161-QYMTT,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9581-GVBXT,No,No phone service,DSL,Yes,No,Yes,No,No,No
5862-BRIXZ,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5404-GGUKR,Yes,No,DSL,No,Yes,No,No,No,No
3308-JSGML,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
2126-GSEGL,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
3677-TNKIO,Yes,No,Fiber optic,No,No,No,No,No,No
0440-QEXBZ,Yes,Yes,DSL,No,No,No,No,No,No
2434-EEVDB,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
6762-QVYJO,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
6199-IWKGC,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2675-DHUTR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
8152-VETUR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9667-EQRXU,No,No phone service,DSL,No,No,Yes,No,Yes,No
7446-YPODE,Yes,Yes,DSL,Yes,Yes,No,No,No,No
9522-BNTHX,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
4676-WLUHT,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
3329-WDIOK,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
7980-MHFLQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2873-ZLIWT,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
3415-TAILE,Yes,No,DSL,No,No,No,No,Yes,Yes
0757-WCUUZ,Yes,Yes,DSL,No,No,Yes,No,No,Yes
1629-DQQVB,Yes,No,DSL,Yes,No,No,No,No,No
1915-IOFGU,Yes,No,Fiber optic,No,No,No,No,No,No
3045-XETSH,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0374-AACSZ,Yes,No,DSL,Yes,No,No,No,No,No
7239-HZZCX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4872-VXRIL,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
9140-CZQZZ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
3423-HHXAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9938-TKDGL,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
0531-ZZJWQ,Yes,Yes,Fiber optic,No,No,No,No,No,No
6537-QLGEX,No,No phone service,DSL,Yes,No,No,No,Yes,No
2688-BHGOG,Yes,No,Fiber optic,No,No,No,No,No,Yes
7683-CBDKJ,Yes,No,DSL,Yes,Yes,No,No,Yes,No
0946-CLJTI,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3160-TYXLT,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
1325-USMEC,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
0916-QOFDP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
0628-CNQRM,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
5606-AMZBO,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
6199-IPCAO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7665-TOALD,Yes,No,Fiber optic,No,No,No,No,No,No
0112-QWPNC,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0324-BRPCJ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2777-PHDEI,Yes,No,Fiber optic,No,No,No,No,Yes,No
5640-CAXOA,No,No phone service,DSL,No,No,No,Yes,No,Yes
2235-EZAIK,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
3847-BAERP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1196-AMORA,Yes,Yes,Fiber optic,No,No,No,No,No,No
4282-YMKNA,Yes,Yes,Fiber optic,No,No,No,No,No,No
1453-RZFON,Yes,No,DSL,Yes,No,No,No,No,No
8263-OKETD,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
0670-KDOMA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2476-YGEFM,Yes,Yes,Fiber optic,No,No,No,No,No,No
8687-BAFGU,Yes,No,Fiber optic,No,No,No,Yes,No,No
0641-EVBOJ,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
0829-XXPLX,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
9974-JFBHQ,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5356-RHIPP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6624-JDRDS,No,No phone service,DSL,Yes,No,No,No,No,No
0608-JDVEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9780-FKVVF,Yes,No,DSL,Yes,No,No,No,No,Yes
1919-RTPQD,Yes,No,DSL,No,No,No,No,No,No
5214-NLTIT,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
3345-PBBFH,Yes,No,DSL,No,Yes,No,No,No,No
5055-BRMNE,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
9189-JWSHV,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2190-PHBHR,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
2650-GYRYL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0746-JTRFU,No,No phone service,DSL,No,No,No,No,No,No
5208-FVQKB,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
7184-LRUUR,Yes,No,DSL,No,Yes,Yes,No,Yes,No
6627-CFOSN,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
3982-JGSFD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1574-DYCWE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7247-XOZPB,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
2466-FCCPT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6211-WWLTF,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
4826-TZEVA,Yes,No,Fiber optic,No,Yes,No,No,No,No
6016-NXBNJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9138-EFSMO,Yes,No,Fiber optic,No,No,No,No,No,Yes
0576-WNXXC,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
4632-XJMEX,Yes,No,DSL,Yes,Yes,No,Yes,No,No
8910-LEDAG,Yes,No,Fiber optic,No,No,No,No,No,No
3452-GWUIN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2716-GFZOR,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
3724-UCSHY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8626-XHBIE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4628-CTTLA,No,No phone service,DSL,No,Yes,No,No,Yes,No
3192-LNKRK,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
4439-YRNVD,No,No phone service,DSL,No,Yes,No,Yes,No,No
2876-VBBBL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6834-NXDCA,No,No phone service,DSL,No,No,No,No,No,No
2208-UGTGR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3005-TYFRD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8670-MEFCP,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3079-BCHLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7777-UNYHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5597-GLBUC,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
7278-CKDNC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2748-MYRVK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
8450-UYIBU,No,No phone service,DSL,No,No,Yes,No,Yes,No
2969-VAPYH,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4822-YCXMX,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
7181-OQCUT,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
8474-UMLNT,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
9821-POOTN,Yes,Yes,Fiber optic,No,No,No,No,No,No
3836-FZSDJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9142-XMYJH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6559-ILWKJ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
0187-QSXOE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
7733-UDMTP,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
2649-HWLYB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
5214-CHIWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4229-CZMLL,Yes,Yes,Fiber optic,No,No,No,No,No,No
6904-JLBGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2465-BLLEU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1685-VAYJF,Yes,No,DSL,No,No,No,No,No,No
8874-EJNSR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6917-YACBP,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
5049-MUBWG,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
4223-WOZCM,Yes,No,DSL,No,No,Yes,No,No,No
0769-MURVM,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9253-VIFJQ,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
7030-FZTFM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9741-YLNTD,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
5917-RYRMG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5120-ZBLAI,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
1194-BHJYC,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
3663-MITLP,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0906-QVPMS,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9025-ZRPVR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1905-OEILC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7858-GTZSP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3285-UCQVC,No,No phone service,DSL,No,No,No,Yes,No,No
6248-BSHKG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4685-TFLLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3470-BTGQO,Yes,No,DSL,No,No,No,No,No,No
1209-VFFOC,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
8224-DWCKX,Yes,Yes,Fiber optic,No,No,No,No,No,No
5482-PLVPE,No,No phone service,DSL,No,No,No,No,No,No
4553-DVPZG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4902-OHLSK,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
6917-IAYHD,No,No phone service,DSL,No,Yes,No,Yes,No,No
0495-ZBNGW,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
8620-RJPZN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7572-KPVKK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2642-MAWLJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2357-COQEK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7103-ZGVNT,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
3737-GCSPV,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
2027-WKXMW,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7137-NAXML,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2428-ZMCTB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2961-VNFKL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1768-HNVGJ,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
6963-KQYQB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5934-RMPOV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1207-BLKSA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4088-YLDSU,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
8316-BBQAY,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
1166-PQLGG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3146-JTQHR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4291-YZODP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4395-PZMSN,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
6427-FEFIG,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
0017-IUDMW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8706-HRADD,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
9955-QOPOY,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
4385-ZKVNW,Yes,No,DSL,No,Yes,No,Yes,No,No
5446-DKWYW,Yes,Yes,DSL,No,No,Yes,No,Yes,No
2034-CGRHZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5797-APWZC,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
3683-QKIUE,Yes,No,DSL,No,No,No,Yes,No,No
4228-ZGYUW,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
9031-ZVQPT,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2990-IAJSV,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8107-KNCIM,Yes,Yes,Fiber optic,No,No,No,No,No,No
9027-YFHQJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5176-LDKUH,Yes,No,Fiber optic,No,Yes,No,No,No,No
4644-OBGFZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7926-IJOOU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6480-YAGIY,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4029-HPFVY,Yes,No,Fiber optic,No,No,No,No,No,No
7602-DBTOU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5345-BMKWB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3519-ZKXGG,Yes,Yes,Fiber optic,No,No,No,No,No,No
5457-COLHT,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
6416-TVAIH,Yes,No,Fiber optic,No,No,No,No,No,No
5451-YHYPW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5108-ADXWO,Yes,No,Fiber optic,Yes,No,No,No,No,No
7998-WNZEM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
3066-RRJIO,Yes,No,Fiber optic,No,No,No,No,No,No
4664-NJCMS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
0307-BCOPK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7629-WFGLW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
2542-HYGIQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6715-OFDBP,Yes,No,DSL,No,No,Yes,No,Yes,Yes
